M0013	1	40.0	168.0	32	32	1	0	0	0	0	0	0	0	0	0
M0013	1	142.5	149.5	41	43	0	0	0	0	0	1	0	0	0	0
M0013	1	191.5	69.5	21	39	0	0	0	0	0	1	0	0	0	0
M0014	1	40.5	17.5	13	51	0	1	0	0	0	0	0	0	0	0
M0014	1	176.0	31.0	10	14	0	0	0	0	0	0	0	0	1	0
M0014	1	76.0	180.0	18	24	0	0	0	0	0	1	0	0	0	0
M0014	1	187.0	157.0	20	22	0	0	0	0	0	1	0	0	0	0
M0015	1	100.5	94.5	11	17	1	0	0	0	0	0	0	0	0	0
M0015	1	210.0	81.0	8	19	0	0	0	0	0	0	0	0	0	1
M0015	1	83.0	142.0	20	42	0	0	0	0	0	0	0	0	1	0
M0015	1	157.0	160.0	18	23	0	0	0	0	0	0	0	0	1	0
M0016	1	14.0	93.0	16	20	0	0	0	0	1	0	0	0	0	0
M0016	1	51.5	160.5	47	36	0	0	0	1	0	0	0	0	0	0
M0016	1	137.0	127.0	20	22	0	0	1	0	0	0	0	0	0	0
M0016	1	181.0	83.0	10	11	0	0	0	0	0	0	0	0	0	1
M0017	1	43.5	82.5	25	35	1	0	0	0	0	0	0	0	0	0
M0017	1	175.5	54.5	31	48	1	0	0	0	0	0	0	0	0	0
M0017	1	92.5	212.5	9	9	0	0	0	0	0	0	0	0	1	0
M0017	1	154.0	195.0	34	35	0	0	1	0	0	0	0	0	0	0
M0018	1	83.0	30.0	16	17	0	0	0	1	0	0	0	0	0	0
M0018	1	184.5	58.5	17	25	0	0	0	0	0	0	0	1	0	0
M0018	1	55.0	177.0	28	36	0	0	0	0	0	0	0	1	0	0
M0018	1	210.0	180.0	6	13	0	1	0	0	0	0	0	0	0	0
M0019	1	61.0	64.0	16	27	0	0	1	0	0	0	0	0	0	0
M0019	1	187.5	78.5	11	12	0	0	0	0	1	0	0	0	0	0
M0019	1	36.0	167.0	18	28	0	0	0	0	0	0	1	0	0	0
M0019	1	191.0	140.0	22	42	0	0	0	0	0	0	1	0	0	0
M0020	1	17.0	22.0	26	26	0	0	0	0	0	1	0	0	0	0
M0020	1	159.0	70.0	38	51	0	0	0	1	0	0	0	0	0	0
M0020	1	187.5	158.5	9	13	0	0	0	0	0	0	0	0	1	0
M0020	1	24.5	188.5	11	11	0	0	0	0	0	1	0	0	0	0
M0021	1	50.0	47.0	40	50	0	0	0	0	0	0	0	1	0	0
M0021	1	178.5	30.5	35	36	0	0	0	1	0	0	0	0	0	0
M0021	1	44.0	133.0	10	18	0	0	1	0	0	0	0	0	0	0
M0021	1	176.5	172.5	21	21	0	0	0	0	1	0	0	0	0	0
M0022	1	22.0	87.0	24	26	0	0	0	0	0	0	0	0	1	0
M0022	1	180.0	43.0	18	16	0	0	0	0	0	1	0	0	0	0
M0022	1	189.0	125.0	10	24	0	1	0	0	0	0	0	0	0	0
M0022	1	68.5	197.5	15	12	0	0	0	1	0	0	0	0	0	0
M0023	1	59.0	21.0	10	33	0	1	0	0	0	0	0	0	0	0
M0023	1	185.5	43.5	47	54	0	0	1	0	0	0	0	0	0	0
M0023	1	29.0	199.0	28	24	0	0	0	1	0	0	0	0	0	0
M0023	1	166.5	159.5	39	52	0	0	0	0	0	0	0	0	1	0
M0024	1	79.0	55.0	32	35	0	0	0	0	1	0	0	0	0	0
M0024	1	74.5	169.5	23	22	0	0	0	0	1	0	0	0	0	0
M0024	1	152.5	31.5	13	17	0	0	0	0	0	0	0	1	0	0
M0024	1	176.5	170.5	7	11	0	0	0	0	0	0	0	0	0	1
M0025	1	33.0	47.0	24	24	0	0	0	0	1	0	0	0	0	0
M0025	1	173.5	88.5	27	25	0	0	1	0	0	0	0	0	0	0
M0025	1	92.0	198.0	10	22	0	1	0	0	0	0	0	0	0	0
M0025	1	168.5	171.5	35	46	0	0	0	0	0	0	0	1	0	0
M0026	1	73.0	23.0	28	29	0	0	0	0	0	0	1	0	0	0
M0026	1	165.0	52.0	28	34	1	0	0	0	0	0	0	0	0	0
M0026	1	74.5	183.5	21	24	0	0	0	1	0	0	0	0	0	0
M0026	1	198.5	167.5	19	33	0	0	0	0	0	0	0	0	0	1
M0027	1	43.5	84.5	19	22	1	0	0	0	0	0	0	0	0	0
M0027	1	170.5	50.5	23	43	0	0	0	0	0	0	1	0	0	0
M0027	1	34.0	157.0	38	36	1	0	0	0	0	0	0	0	0	0
M0027	1	153.0	188.0	48	39	0	0	0	0	0	1	0	0	0	0
M0028	1	58.0	44.0	32	31	0	0	0	0	0	0	0	1	0	0
M0028	1	39.5	136.5	27	43	0	0	0	0	0	0	0	1	0	0
M0028	1	143.0	63.0	36	40	0	0	0	0	0	0	0	0	1	0
M0028	1	204.0	207.0	12	21	0	0	0	1	0	0	0	0	0	0
M0029	1	46.0	58.0	24	43	0	0	0	0	0	0	0	1	0	0
M0029	1	172.5	85.5	19	35	0	0	0	0	0	0	0	1	0	0
M0029	1	38.5	164.5	35	49	0	0	0	1	0	0	0	0	0	0
M0029	1	190.5	153.5	41	49	0	0	0	0	0	0	0	0	0	1
M0030	1	30.0	63.0	14	16	1	0	0	0	0	0	0	0	0	0
M0030	1	172.0	40.0	18	25	0	0	0	0	0	0	0	0	1	0
M0030	1	66.0	169.0	36	54	0	0	0	0	0	0	1	0	0	0
M0030	1	157.5	173.5	45	45	0	0	0	0	1	0	0	0	0	0
M0031	1	49.5	16.5	17	16	0	1	0	0	0	0	0	0	0	0
M0031	1	46.0	137.0	8	56	0	1	0	0	0	0	0	0	0	0
M0031	1	178.0	33.0	14	14	0	0	0	0	0	0	0	1	0	0
M0031	1	180.5	141.5	19	26	0	0	0	0	0	0	0	0	0	1
M0032	1	84.0	56.0	20	30	0	1	0	0	0	0	0	0	0	0
M0032	1	176.5	100.5	9	11	0	1	0	0	0	0	0	0	0	0
M0032	1	144.5	125.5	15	22	0	0	0	0	0	0	1	0	0	0
M0032	1	55.5	138.5	41	42	0	0	1	0	0	0	0	0	0	0
M0033	1	40.0	60.0	28	46	0	0	1	0	0	0	0	0	0	0
M0033	1	164.5	38.5	29	45	0	0	0	0	0	0	0	0	0	1
M0033	1	206.5	165.5	13	24	0	0	1	0	0	0	0	0	0	0
M0033	1	69.0	145.0	28	29	0	0	0	0	0	1	0	0	0	0
M0034	1	69.5	39.5	33	55	0	0	0	0	0	0	0	0	1	0
M0034	1	155.0	88.0	32	22	0	0	1	0	0	0	0	0	0	0
M0034	1	52.0	195.0	54	37	0	0	1	0	0	0	0	0	0	0
M0034	1	138.0	176.0	20	26	0	0	0	0	1	0	0	0	0	0
M0035	1	57.5	39.5	21	30	0	0	0	0	0	0	0	1	0	0
M0035	1	170.5	57.5	43	37	0	0	0	0	0	1	0	0	0	0
M0035	1	33.0	161.0	46	47	1	0	0	0	0	0	0	0	0	0
M0035	1	189.5	174.5	35	46	0	0	0	0	0	0	1	0	0	0
M0036	1	80.0	83.0	12	16	0	0	0	0	0	0	0	0	0	1
M0036	1	194.0	80.0	38	34	0	0	0	0	0	1	0	0	0	0
M0036	1	130.0	124.0	14	24	0	0	0	0	1	0	0	0	0	0
M0036	1	75.5	165.5	21	25	0	0	0	0	0	0	0	1	0	0
M0037	1	56.0	45.0	20	25	0	0	0	0	0	0	1	0	0	0
M0037	1	153.5	52.5	39	38	0	0	1	0	0	0	0	0	0	0
M0037	1	190.0	159.0	34	35	0	0	0	0	0	0	0	0	1	0
M0037	1	47.5	197.5	39	42	0	0	0	0	0	0	0	1	0	0
M0038	1	104.5	69.5	13	11	0	0	1	0	0	0	0	0	0	0
M0038	1	137.5	70.5	21	31	0	0	1	0	0	0	0	0	0	0
M0038	1	63.0	120.0	14	14	0	0	0	0	1	0	0	0	0	0
M0038	1	139.0	144.0	34	31	0	0	0	0	0	0	0	0	1	0
M0039	1	60.0	75.0	52	54	1	0	0	0	0	0	0	0	0	0
M0039	1	154.5	57.5	31	42	0	0	1	0	0	0	0	0	0	0
M0039	1	90.0	117.0	8	15	0	0	0	0	0	0	0	0	1	0
M0039	1	175.0	158.0	44	47	0	0	0	0	0	0	0	0	1	0
M0040	1	45.5	53.5	31	32	0	0	0	1	0	0	0	0	0	0
M0040	1	139.0	16.0	18	12	0	0	0	0	1	0	0	0	0	0
M0040	1	27.5	168.5	21	16	0	0	0	0	1	0	0	0	0	0
M0040	1	204.5	163.5	9	10	0	0	0	0	0	1	0	0	0	0
M0041	1	31.0	50.0	22	19	0	0	1	0	0	0	0	0	0	0
M0041	1	136.0	45.0	10	19	0	1	0	0	0	0	0	0	0	0
M0041	1	77.5	156.5	43	43	0	0	0	0	1	0	0	0	0	0
M0041	1	176.5	176.5	19	26	0	0	0	0	0	0	0	0	1	0
M0042	1	70.0	69.0	12	12	0	0	0	1	0	0	0	0	0	0
M0042	1	55.5	132.5	23	29	0	0	1	0	0	0	0	0	0	0
M0042	1	155.0	192.0	16	31	0	1	0	0	0	0	0	0	0	0
M0042	1	188.0	25.0	36	34	1	0	0	0	0	0	0	0	0	0
M0043	1	48.5	78.5	11	17	0	1	0	0	0	0	0	0	0	0
M0043	1	191.0	87.0	38	23	0	0	1	0	0	0	0	0	0	0
M0043	1	90.0	191.0	16	15	0	0	0	0	0	0	0	0	0	1
M0043	1	200.5	142.5	25	26	0	0	0	0	0	0	1	0	0	0
M0044	1	90.0	51.0	16	13	0	0	1	0	0	0	0	0	0	0
M0044	1	40.0	185.0	18	16	0	0	0	1	0	0	0	0	0	0
M0044	1	176.5	26.5	7	12	0	1	0	0	0	0	0	0	0	0
M0044	1	184.0	188.0	16	22	1	0	0	0	0	0	0	0	0	0
M0045	1	49.5	61.5	35	35	1	0	0	0	0	0	0	0	0	0
M0045	1	153.0	60.0	30	45	0	0	0	0	0	0	1	0	0	0
M0045	1	45.0	185.0	24	9	0	0	0	0	0	1	0	0	0	0
M0045	1	156.0	174.0	28	34	0	0	0	0	1	0	0	0	0	0
M0046	1	140.0	24.0	20	26	0	0	0	0	0	0	0	1	0	0
M0046	1	50.5	82.5	27	35	0	0	0	0	0	0	0	1	0	0
M0046	1	30.5	138.5	25	23	0	0	0	0	0	1	0	0	0	0
M0046	1	164.5	174.5	21	44	0	0	0	0	0	0	1	0	0	0
M0047	1	70.0	29.0	16	25	0	0	0	0	0	0	0	0	0	1
M0047	1	161.0	44.0	18	31	0	0	0	0	1	0	0	0	0	0
M0047	1	121.5	121.5	11	9	1	0	0	0	0	0	0	0	0	0
M0047	1	62.5	152.5	19	31	0	0	0	0	0	0	0	0	0	1
M0048	1	71.5	30.5	29	48	0	0	0	0	0	1	0	0	0	0
M0048	1	188.0	43.0	30	38	0	0	0	0	1	0	0	0	0	0
M0048	1	146.5	166.5	47	56	0	0	0	0	0	0	0	1	0	0
M0048	1	30.5	174.5	33	42	0	0	0	0	0	0	0	0	0	1
M0049	1	79.0	38.0	24	30	0	1	0	0	0	0	0	0	0	0
M0049	1	183.0	62.0	12	17	0	0	1	0	0	0	0	0	0	0
M0049	1	51.0	166.0	26	54	0	0	0	0	0	0	0	0	0	1
M0049	1	196.0	165.0	20	23	1	0	0	0	0	0	0	0	0	0
M0050	1	79.0	73.0	38	39	0	0	0	0	0	1	0	0	0	0
M0050	1	31.5	132.5	27	34	1	0	0	0	0	0	0	0	0	0
M0050	1	169.5	25.5	25	51	0	1	0	0	0	0	0	0	0	0
M0050	1	172.5	162.5	41	51	1	0	0	0	0	0	0	0	0	0
M0051	1	52.0	14.0	12	16	0	0	0	0	0	0	0	0	0	1
M0051	1	149.5	74.5	13	20	0	0	0	1	0	0	0	0	0	0
M0051	1	57.5	138.5	37	46	0	0	1	0	0	0	0	0	0	0
M0051	1	154.5	162.5	35	50	0	0	0	0	0	0	0	1	0	0
M0052	1	80.0	91.0	12	11	0	0	1	0	0	0	0	0	0	0
M0052	1	195.0	87.0	14	23	0	0	0	0	0	0	0	1	0	0
M0052	1	81.5	174.5	17	27	0	0	0	0	0	0	0	0	0	1
M0052	1	172.5	162.5	45	49	1	0	0	0	0	0	0	0	0	0
M0053	1	46.5	79.5	31	36	0	0	0	0	0	0	0	0	0	1
M0053	1	47.5	179.5	33	50	0	0	0	0	0	0	0	0	0	1
M0053	1	157.5	23.5	35	37	0	0	1	0	0	0	0	0	0	0
M0053	1	195.0	159.0	14	17	0	0	0	0	0	0	1	0	0	0
M0054	1	68.5	52.5	41	44	0	0	0	0	0	0	1	0	0	0
M0054	1	154.0	93.0	6	12	0	0	0	0	0	0	0	0	1	0
M0054	1	156.0	137.0	28	43	0	1	0	0	0	0	0	0	0	0
M0054	1	80.0	198.0	8	12	1	0	0	0	0	0	0	0	0	0
M0055	1	45.5	88.5	19	24	0	0	0	0	0	0	0	0	1	0
M0055	1	158.5	59.5	35	48	0	0	0	0	1	0	0	0	0	0
M0055	1	174.0	167.0	42	53	0	0	0	0	0	0	1	0	0	0
M0055	1	75.5	198.5	25	32	0	1	0	0	0	0	0	0	0	0
M0056	1	48.5	67.5	49	56	1	0	0	0	0	0	0	0	0	0
M0056	1	155.0	51.0	46	46	0	0	0	0	0	1	0	0	0	0
M0056	1	142.5	152.5	37	37	0	0	0	0	0	0	0	1	0	0
M0056	1	68.0	194.0	22	27	0	0	0	0	0	0	0	0	1	0
M0057	1	45.0	32.0	28	28	0	0	0	0	0	1	0	0	0	0
M0057	1	158.0	60.0	40	33	0	0	0	0	0	1	0	0	0	0
M0057	1	69.5	155.5	35	44	0	0	1	0	0	0	0	0	0	0
M0057	1	165.5	122.5	9	11	0	1	0	0	0	0	0	0	0	0
M0058	1	119.0	23.0	10	15	0	0	0	0	0	0	0	1	0	0
M0058	1	94.5	68.5	13	15	1	0	0	0	0	0	0	0	0	0
M0058	1	187.5	139.5	15	50	0	1	0	0	0	0	0	0	0	0
M0058	1	39.5	180.5	17	52	0	0	0	0	0	0	0	0	0	1
M0059	1	50.0	58.0	14	23	0	0	0	0	0	0	0	0	1	0
M0059	1	201.5	47.5	17	27	0	0	0	0	0	1	0	0	0	0
M0059	1	71.0	133.0	12	13	0	0	1	0	0	0	0	0	0	0
M0059	1	192.5	179.5	23	32	0	0	0	0	0	0	0	0	0	1
M0060	1	84.5	31.5	23	32	0	0	0	1	0	0	0	0	0	0
M0060	1	44.5	137.5	33	42	0	0	0	1	0	0	0	0	0	0
M0060	1	139.0	82.0	16	23	0	0	0	0	0	0	0	1	0	0
M0060	1	193.5	145.5	7	11	0	1	0	0	0	0	0	0	0	0
M0061	1	80.0	35.0	34	35	0	0	0	1	0	0	0	0	0	0
M0061	1	171.5	71.5	21	26	0	0	0	0	0	0	0	1	0	0
M0061	1	47.5	168.5	25	47	0	0	0	0	0	0	0	0	1	0
M0061	1	136.0	175.0	24	24	0	0	0	0	0	1	0	0	0	0
M0062	1	56.5	24.5	19	18	0	0	0	0	1	0	0	0	0	0
M0062	1	192.0	80.0	26	29	0	0	0	0	1	0	0	0	0	0
M0062	1	174.5	178.5	37	52	0	0	0	0	0	0	0	0	1	0
M0062	1	19.5	196.5	13	17	0	0	0	0	0	0	1	0	0	0
M0063	1	41.5	30.5	25	40	0	0	0	0	0	0	0	0	1	0
M0063	1	186.5	51.5	7	22	0	1	0	0	0	0	0	0	0	0
M0063	1	31.5	142.5	13	26	0	1	0	0	0	0	0	0	0	0
M0063	1	194.5	168.5	7	13	0	1	0	0	0	0	0	0	0	0
M0064	1	48.5	35.5	29	33	0	0	0	0	0	0	0	0	1	0
M0064	1	194.0	78.0	40	41	0	0	1	0	0	0	0	0	0	0
M0064	1	184.5	140.5	37	33	0	0	0	0	0	1	0	0	0	0
M0064	1	34.0	196.0	14	17	1	0	0	0	0	0	0	0	0	0
M0065	1	87.0	79.0	20	21	0	0	0	0	1	0	0	0	0	0
M0065	1	83.0	127.0	6	11	0	1	0	0	0	0	0	0	0	0
M0065	1	157.5	40.5	21	27	0	0	0	0	0	1	0	0	0	0
M0065	1	123.5	208.5	15	18	0	0	0	0	0	0	0	0	1	0
M0066	1	69.5	27.5	23	18	0	0	0	0	1	0	0	0	0	0
M0066	1	150.0	17.0	20	26	0	0	0	0	0	0	0	0	1	0
M0066	1	61.5	162.5	45	51	1	0	0	0	0	0	0	0	0	0
M0066	1	161.0	159.0	46	36	1	0	0	0	0	0	0	0	0	0
M0067	1	77.5	31.5	21	35	0	0	0	0	0	0	0	0	0	1
M0067	1	142.5	65.5	35	50	0	1	0	0	0	0	0	0	0	0
M0067	1	72.5	134.5	9	12	0	1	0	0	0	0	0	0	0	0
M0067	1	160.5	208.5	11	13	0	0	1	0	0	0	0	0	0	0
M0068	1	89.5	91.5	17	23	0	0	1	0	0	0	0	0	0	0
M0068	1	173.0	47.0	34	45	0	0	0	0	0	0	0	1	0	0
M0068	1	54.0	191.0	10	19	0	0	0	0	0	0	0	1	0	0
M0068	1	177.0	179.0	32	49	0	0	0	0	0	0	1	0	0	0
M0069	1	70.0	66.0	20	27	0	0	0	0	1	0	0	0	0	0
M0069	1	43.5	133.5	23	52	0	1	0	0	0	0	0	0	0	0
M0069	1	155.0	30.0	40	42	0	0	0	0	0	1	0	0	0	0
M0069	1	165.5	168.5	21	18	0	0	1	0	0	0	0	0	0	0
M0070	1	80.5	52.5	35	35	1	0	0	0	0	0	0	0	0	0
M0070	1	148.0	91.0	10	21	0	1	0	0	0	0	0	0	0	0
M0070	1	42.5	147.5	21	38	0	0	0	0	0	0	0	0	0	1
M0070	1	157.0	163.0	28	37	0	0	0	0	0	1	0	0	0	0
M0071	1	13.5	82.5	9	12	0	0	0	0	0	0	0	0	1	0
M0071	1	86.5	151.5	21	27	0	0	0	0	0	0	0	1	0	0
M0071	1	164.0	90.0	12	13	0	0	0	0	0	0	1	0	0	0
M0071	1	136.5	183.5	25	25	0	0	0	1	0	0	0	0	0	0
M0072	1	76.0	34.0	32	45	0	0	0	0	0	0	0	0	0	1
M0072	1	157.5	54.5	15	16	1	0	0	0	0	0	0	0	0	0
M0072	1	60.0	151.0	38	37	0	0	0	0	0	1	0	0	0	0
M0072	1	183.0	185.0	40	48	0	0	0	0	1	0	0	0	0	0
M0073	1	67.5	39.5	29	43	0	0	0	0	0	0	0	1	0	0
M0073	1	158.0	82.0	14	18	0	0	0	0	0	1	0	0	0	0
M0073	1	42.0	193.0	48	42	0	0	0	1	0	0	0	0	0	0
M0073	1	162.5	155.5	27	37	0	0	1	0	0	0	0	0	0	0
M0074	1	40.5	73.5	21	20	0	0	0	0	0	0	0	1	0	0
M0074	1	68.0	169.0	30	34	0	0	0	1	0	0	0	0	0	0
M0074	1	138.0	159.0	12	13	0	1	0	0	0	0	0	0	0	0
M0074	1	193.0	26.0	8	14	0	1	0	0	0	0	0	0	0	0
M0075	1	87.5	53.5	13	21	0	0	0	0	0	0	0	1	0	0
M0075	1	141.0	38.0	12	13	1	0	0	0	0	0	0	0	0	0
M0075	1	79.5	153.5	17	25	0	0	0	0	0	0	0	0	1	0
M0075	1	150.5	187.5	25	43	0	0	0	0	1	0	0	0	0	0
M0076	1	25.0	36.0	22	21	0	0	1	0	0	0	0	0	0	0
M0076	1	183.5	33.5	19	46	0	0	0	0	0	0	1	0	0	0
M0076	1	56.0	166.0	30	40	0	0	0	0	0	0	1	0	0	0
M0076	1	176.0	136.0	16	20	0	0	0	0	0	0	0	1	0	0
M0077	1	76.5	82.5	19	22	0	0	0	0	0	0	0	1	0	0
M0077	1	134.5	75.5	23	37	0	0	0	0	0	0	0	1	0	0
M0077	1	60.0	148.0	30	46	0	0	0	0	0	0	0	0	1	0
M0077	1	174.0	156.0	18	46	0	1	0	0	0	0	0	0	0	0
M0078	1	57.0	43.0	48	51	0	0	0	0	0	1	0	0	0	0
M0078	1	133.0	41.0	18	32	0	0	0	0	0	0	0	1	0	0
M0078	1	57.0	171.0	48	41	1	0	0	0	0	0	0	0	0	0
M0078	1	156.0	160.0	48	50	1	0	0	0	0	0	0	0	0	0
M0079	1	24.0	39.0	8	10	0	0	0	0	0	0	0	1	0	0
M0079	1	171.0	40.0	30	51	0	0	0	0	0	0	0	1	0	0
M0079	1	71.5	125.5	9	14	0	0	0	0	0	0	0	1	0	0
M0079	1	189.0	157.0	28	26	1	0	0	0	0	0	0	0	0	0
M0080	1	47.5	40.5	23	20	1	0	0	0	0	0	0	0	0	0
M0080	1	44.5	141.5	13	24	1	0	0	0	0	0	0	0	0	0
M0080	1	150.0	52.0	46	41	0	0	0	0	0	0	0	0	0	1
M0080	1	159.0	165.0	12	28	0	1	0	0	0	0	0	0	0	0
M0081	1	78.5	29.5	35	45	0	0	0	1	0	0	0	0	0	0
M0081	1	154.0	68.0	36	35	0	0	0	0	1	0	0	0	0	0
M0081	1	53.5	143.5	15	36	0	0	0	0	0	0	0	0	0	1
M0081	1	161.0	162.0	20	40	0	0	0	0	0	0	0	0	0	1
M0082	1	36.5	23.5	17	50	0	1	0	0	0	0	0	0	0	0
M0082	1	29.0	147.0	12	16	0	0	0	1	0	0	0	0	0	0
M0082	1	153.5	141.5	21	52	0	0	0	0	0	0	1	0	0	0
M0082	1	189.5	69.5	15	16	1	0	0	0	0	0	0	0	0	0
M0083	1	51.0	73.0	48	51	0	0	0	0	0	0	0	0	1	0
M0083	1	136.0	48.0	24	24	0	0	1	0	0	0	0	0	0	0
M0083	1	54.0	158.0	26	39	0	0	0	0	0	0	1	0	0	0
M0083	1	206.0	163.0	14	17	0	0	0	1	0	0	0	0	0	0
M0084	1	54.0	43.0	8	9	1	0	0	0	0	0	0	0	0	0
M0084	1	92.5	161.5	11	17	0	0	0	0	0	0	1	0	0	0
M0084	1	126.5	152.5	15	21	0	0	0	0	0	0	0	0	0	1
M0084	1	179.5	76.5	21	32	0	0	0	0	0	0	0	0	1	0
M0085	1	43.0	51.0	42	50	0	1	0	0	0	0	0	0	0	0
M0085	1	15.0	144.0	8	12	1	0	0	0	0	0	0	0	0	0
M0085	1	155.0	55.0	20	33	0	0	0	1	0	0	0	0	0	0
M0085	1	181.0	139.0	28	44	0	0	0	0	1	0	0	0	0	0
M0086	1	31.0	68.0	36	48	1	0	0	0	0	0	0	0	0	0
M0086	1	33.5	172.5	39	30	1	0	0	0	0	0	0	0	0	0
M0086	1	124.0	176.0	12	13	0	0	0	0	0	0	0	1	0	0
M0086	1	166.0	29.0	34	53	0	0	0	0	0	0	1	0	0	0
M0087	1	22.0	87.0	12	16	0	0	0	1	0	0	0	0	0	0
M0087	1	84.0	134.0	20	27	0	0	0	0	0	0	0	0	1	0
M0087	1	147.5	61.5	31	42	0	0	0	0	1	0	0	0	0	0
M0087	1	177.5	143.5	41	47	0	0	1	0	0	0	0	0	0	0
M0088	1	83.0	77.0	16	23	0	0	0	0	0	1	0	0	0	0
M0088	1	161.5	58.5	41	37	0	0	0	0	0	0	1	0	0	0
M0088	1	164.0	153.0	12	21	0	0	0	0	0	0	1	0	0	0
M0088	1	101.5	207.5	9	17	0	1	0	0	0	0	0	0	0	0
M0089	1	74.0	51.0	20	20	0	0	0	0	0	1	0	0	0	0
M0089	1	188.0	17.0	8	15	0	0	0	0	0	0	0	0	1	0
M0089	1	153.0	177.0	30	40	0	0	0	0	0	0	0	1	0	0
M0089	1	23.5	132.5	21	21	0	0	0	1	0	0	0	0	0	0
M0090	1	55.5	41.5	31	34	0	0	0	0	0	1	0	0	0	0
M0090	1	171.5	100.5	15	18	0	0	0	0	1	0	0	0	0	0
M0090	1	165.0	149.0	32	48	0	0	0	0	0	0	1	0	0	0
M0090	1	26.5	152.5	9	13	0	0	0	0	0	0	0	0	0	1
M0091	1	78.0	32.0	30	36	0	0	0	0	1	0	0	0	0	0
M0091	1	189.0	51.0	16	36	0	1	0	0	0	0	0	0	0	0
M0091	1	78.0	157.0	48	50	0	0	0	0	1	0	0	0	0	0
M0091	1	141.0	130.0	30	36	0	0	0	0	0	0	1	0	0	0
M0092	1	26.5	41.5	9	12	0	0	0	0	0	0	0	0	0	1
M0092	1	185.0	39.0	24	47	0	0	0	0	0	0	0	0	0	1
M0092	1	59.5	133.5	23	30	0	0	0	1	0	0	0	0	0	0
M0092	1	176.0	156.0	22	26	0	0	0	0	0	1	0	0	0	0
